subject,trial,slotchoice,reward,ExpectedValue,RPE
1019,1,1,0,0.000000,0.000000
1019,2,3,1,0.000000,1.000000
1019,3,2,0,0.000000,0.000000
1019,4,3,0,0.182949,-0.182949
1019,5,3,0,0.155895,-0.155895
1019,6,3,1,0.132841,0.867159
1019,7,3,1,0.291487,0.708513
1019,8,3,-1,0.421109,-1.421109
1019,9,3,-1,0.210957,-1.210957
1019,10,2,0,0.000000,0.000000
1019,11,1,1,0.000000,1.000000
1019,12,1,1,0.182949,0.817051
1019,13,3,-1,0.031882,-1.031882
1019,14,1,1,0.332428,0.667572
1019,15,-99,-199,-99.000000,-99.000000
1019,16,2,-1,0.000000,-1.000000
1019,17,1,1,0.454560,0.545440
1019,18,3,1,-0.120712,1.120712
1019,19,3,-1,0.084321,-1.084321
1019,20,3,1,-0.076027,1.076027
1019,21,1,1,0.554348,0.445652
1019,22,1,1,0.635880,0.364120
1019,23,1,1,0.702495,0.297505
1019,24,1,1,0.756923,0.243077
1019,25,1,1,0.801394,0.198606
1019,26,2,-1,-0.147879,-0.852121
1019,27,1,1,0.837729,0.162271
1019,28,1,1,0.867416,0.132584
1019,29,1,1,0.891672,0.108328
1019,30,3,1,0.120831,0.879169
1019,31,2,-1,-0.273890,-0.726110
1019,32,3,1,0.281675,0.718325
1019,33,3,0,0.413092,-0.413092
1019,34,3,-1,0.352004,-1.352004
1019,35,3,-1,0.152071,-1.152071
1019,36,3,0,-0.018296,0.018296
1019,37,3,1,-0.014949,1.014949
1019,38,1,0,0.911491,-0.911491
1019,39,1,0,0.776700,-0.776700
1019,40,3,0,0.170735,-0.170735
1019,41,3,-1,0.145487,-1.145487
1019,42,3,1,-0.023907,1.023907
1019,43,1,1,0.661843,0.338157
1019,44,1,1,0.723708,0.276292
1019,45,3,-1,0.163416,-1.163416
1019,46,3,0,-0.008629,0.008629
1019,47,3,0,-0.007050,0.007050
1019,48,1,1,0.774256,0.225744
1019,49,3,-1,-0.005760,-0.994240
1019,50,1,1,0.815555,0.184445
1019,51,3,-1,-0.152787,-0.847213
1019,52,3,0,-0.278072,0.278072
1019,53,3,-1,-0.227199,-0.772801
1019,54,3,1,-0.341480,1.341480
1019,55,1,1,0.849299,0.150701
1019,56,3,1,-0.096057,1.096057
1019,57,3,0,0.104465,-0.104465
1019,58,3,1,0.089017,0.910983
1019,59,3,0,0.255681,-0.255681
1019,60,1,1,0.876870,0.123130
1019,61,1,0,0.899397,-0.899397
1019,62,3,-1,0.217871,-1.217871
1019,63,3,1,0.037773,0.962227
1019,64,1,1,0.766395,0.233605
1019,65,3,1,0.213812,0.786188
1019,66,1,1,0.809133,0.190867
1019,67,1,0,0.844052,-0.844052
1019,68,3,-1,0.357645,-1.357645
1019,69,1,1,0.719234,0.280766
1019,70,1,0,0.770600,-0.770600
1019,71,3,1,0.156877,0.843123
1019,72,1,1,0.656644,0.343356
1019,73,1,1,0.719461,0.280539
1019,74,1,1,0.770785,0.229215
1019,75,1,1,0.812720,0.187280
1019,76,3,1,0.311126,0.688874
1019,77,1,1,0.846983,0.153017
1019,78,1,1,0.874977,0.125023
1019,79,3,0,0.437155,-0.437155
1019,80,1,1,0.897850,0.102150
1019,81,3,-1,0.372509,-1.372509
1019,82,3,1,0.169544,0.830456
1019,83,1,1,0.916538,0.083462
1019,84,3,1,0.321475,0.678525
1019,85,1,0,0.931808,-0.931808
1019,86,1,1,0.794013,0.205987
1019,87,3,0,0.445611,-0.445611
1019,88,3,-1,0.379714,-1.379714
1019,89,3,1,0.175683,0.824317
1019,90,3,-1,0.326491,-1.326491
1019,91,1,1,0.831698,0.168302
1019,92,1,1,0.862489,0.137511
1019,93,1,1,0.887646,0.112354
1019,94,3,0,0.130331,-0.130331
1019,95,3,1,0.111058,0.888942
1019,96,1,0,0.908201,-0.908201
1019,97,3,-1,0.273689,-1.273689
1019,98,1,1,0.773897,0.226103
1019,99,3,0,0.085337,-0.085337
1019,100,1,1,0.815263,0.184737
