subject,trial,slotchoice,reward,ExpectedValue,RPE
2006,1,1,3,2.000000,1.000000
2006,2,1,3,2.403506,0.596494
2006,3,1,3,2.644195,0.355805
2006,4,2,2,2.000000,0.000000
2006,5,2,1,2.000000,-1.000000
2006,6,2,1,1.596494,-0.596494
2006,7,3,2,2.000000,0.000000
2006,8,3,2,2.000000,0.000000
2006,9,1,3,2.787765,0.212235
2006,10,1,3,2.873403,0.126597
2006,11,1,3,2.924486,0.075514
2006,12,3,2,2.000000,0.000000
2006,13,1,3,2.954956,0.045044
2006,14,1,3,2.973132,0.026868
2006,15,3,2,2.000000,0.000000
2006,16,3,2,2.000000,0.000000
2006,17,3,1,2.000000,-1.000000
2006,18,1,3,2.983973,0.016027
2006,19,3,2,1.596494,0.403506
2006,20,3,2,1.759311,0.240689
2006,21,1,2,2.990440,-0.990440
2006,22,-99,-197,-99.000000,-99.000000
2006,23,3,2,1.856431,0.143569
2006,24,1,3,2.590791,0.409209
2006,25,1,2,2.755910,-0.755910
2006,26,1,2,2.450895,-0.450895
2006,27,3,2,1.914362,0.085638
2006,28,3,2,1.948917,0.051083
2006,29,3,2,1.969529,0.030471
2006,30,3,2,1.981825,0.018175
2006,31,1,3,2.268956,0.731044
2006,32,3,2,1.989158,0.010842
2006,33,-99,-197,-99.000000,-99.000000
2006,34,1,3,2.563937,0.436063
2006,35,1,3,2.739891,0.260109
2006,36,1,3,2.844847,0.155153
2006,37,-99,-197,-99.000000,-99.000000
2006,38,-99,-197,-99.000000,-99.000000
2006,39,-99,-197,-99.000000,-99.000000
2006,40,1,3,2.907452,0.092548
2006,41,3,1,1.993533,-0.993533
2006,42,3,2,1.592636,0.407364
2006,43,3,2,1.757010,0.242990
2006,44,1,3,2.944796,0.055204
2006,45,3,3,1.855058,1.144942
2006,46,3,2,2.317049,-0.317049
2006,47,3,2,2.189118,-0.189118
2006,48,3,2,2.112808,-0.112808
2006,49,1,2,2.967071,-0.967071
2006,50,1,3,2.576852,0.423148
2006,51,-99,-197,-99.000000,-99.000000
2006,52,1,3,2.747595,0.252405
2006,53,3,2,2.067289,-0.067289
2006,54,3,2,2.040138,-0.040138
2006,55,3,2,2.023942,-0.023942
2006,56,3,2,2.014281,-0.014281
2006,57,3,1,2.008519,-1.008519
2006,58,1,3,2.849442,0.150558
2006,59,3,2,1.601575,0.398425
2006,60,1,3,2.910193,0.089807
2006,61,1,3,2.946431,0.053569
2006,62,3,2,1.762342,0.237658
2006,63,1,2,2.968046,-0.968046
2006,64,1,2,2.577434,-0.577434
2006,65,-99,-197,-99.000000,-99.000000
2006,66,1,2,2.344436,-0.344436
2006,67,3,2,1.858238,0.141762
2006,68,1,3,2.205454,0.794546
2006,69,1,3,2.526058,0.473942
2006,70,3,2,1.915440,0.084560
2006,71,1,3,2.717297,0.282703
2006,72,1,3,2.831369,0.168631
2006,73,-99,-197,-99.000000,-99.000000
2006,74,1,3,2.899413,0.100587
2006,75,3,2,1.949561,0.050439
2006,76,3,3,1.969913,1.030087
2006,77,1,3,2.940000,0.060000
2006,78,1,3,2.964211,0.035789
2006,79,3,3,2.385560,0.614440
2006,80,-99,-197,-99.000000,-99.000000
2006,81,1,3,2.978652,0.021348
2006,82,3,2,2.633490,-0.633490
2006,83,1,3,2.987266,0.012734
2006,84,1,3,2.992404,0.007596
2006,85,-99,-197,-99.000000,-99.000000
2006,86,-99,-197,-99.000000,-99.000000
2006,87,3,2,2.377873,-0.377873
2006,88,-99,-197,-99.000000,-99.000000
2006,89,1,3,2.995469,0.004531
2006,90,-99,-197,-99.000000,-99.000000
2006,91,1,3,2.997297,0.002703
2006,92,3,2,2.225399,-0.225399
2006,93,1,2,2.998388,-0.998388
2006,94,1,3,2.595532,0.404468
2006,95,3,3,2.134449,0.865551
2006,96,3,2,2.483704,-0.483704
2006,97,3,2,2.288527,-0.288527
2006,98,1,3,2.758737,0.241263
2006,99,1,3,2.856088,0.143912
2006,100,3,2,2.172104,-0.172104
