subject,trial,slotchoice,reward,ExpectedValue,RPE
1019,1,1,0,-1.000000,1.000000
1019,2,3,-1,-1.000000,0.000000
1019,3,2,0,-1.000000,1.000000
1019,4,3,0,-1.000000,1.000000
1019,5,3,1,-0.982117,1.982117
1019,6,3,1,-0.946671,1.946671
1019,7,3,1,-0.911859,1.911859
1019,8,3,0,-0.877669,0.877669
1019,9,3,1,-0.861974,1.861974
1019,10,2,0,-0.982117,0.982117
1019,11,1,1,-0.982117,1.982117
1019,12,1,1,-0.946671,1.946671
1019,13,3,-1,-0.828676,-0.171324
1019,14,1,1,-0.911859,1.911859
1019,15,-99,-199,-99.000000,-99.000000
1019,16,2,-1,-0.964554,-0.035446
1019,17,1,1,-0.877669,1.877669
1019,18,3,-1,-0.831740,-0.168260
1019,19,3,-1,-0.834749,-0.165251
1019,20,3,0,-0.837704,0.837704
1019,21,1,1,-0.844091,1.844091
1019,22,1,1,-0.811113,1.811113
1019,23,1,1,-0.778725,1.778725
1019,24,1,1,-0.746916,1.746916
1019,25,1,1,-0.715676,1.715676
1019,26,2,-1,-0.965188,-0.034812
1019,27,1,1,-0.684994,1.684994
1019,28,1,1,-0.654862,1.654862
1019,29,1,1,-0.625268,1.625268
1019,30,3,-1,-0.822723,-0.177277
1019,31,2,-1,-0.965810,-0.034190
1019,32,3,-1,-0.825894,-0.174106
1019,33,3,0,-0.829007,0.829007
1019,34,3,-1,-0.814182,-0.185818
1019,35,3,-1,-0.817505,-0.182495
1019,36,3,-1,-0.820768,-0.179232
1019,37,3,-1,-0.823974,-0.176026
1019,38,1,0,-0.596203,0.596203
1019,39,1,0,-0.585541,0.585541
1019,40,3,-1,-0.827122,-0.172878
1019,41,3,-1,-0.830213,-0.169787
1019,42,3,-1,-0.833249,-0.166751
1019,43,1,1,-0.575070,1.575070
1019,44,1,1,-0.546903,1.546903
1019,45,3,-1,-0.836231,-0.163769
1019,46,3,-1,-0.839160,-0.160840
1019,47,3,-1,-0.842036,-0.157964
1019,48,1,1,-0.519240,1.519240
1019,49,3,0,-0.844861,0.844861
1019,50,1,1,-0.492071,1.492071
1019,51,3,0,-0.829753,0.829753
1019,52,3,-1,-0.814914,-0.185086
1019,53,3,-1,-0.818224,-0.181776
1019,54,3,-1,-0.821475,-0.178525
1019,55,1,1,-0.465389,1.465389
1019,56,3,0,-0.824667,0.824667
1019,57,3,-1,-0.809920,-0.190080
1019,58,3,-1,-0.813319,-0.186681
1019,59,3,-1,-0.816657,-0.183343
1019,60,1,1,-0.439183,1.439183
1019,61,1,0,-0.413446,0.413446
1019,62,3,-1,-0.819936,-0.180064
1019,63,3,-1,-0.823156,-0.176844
1019,64,1,1,-0.406053,1.406053
1019,65,3,-1,-0.826319,-0.173681
1019,66,1,1,-0.380908,1.380908
1019,67,1,0,-0.356214,0.356214
1019,68,3,-1,-0.829425,-0.170575
1019,69,1,1,-0.349843,1.349843
1019,70,1,0,-0.325704,0.325704
1019,71,3,-1,-0.832475,-0.167525
1019,72,1,1,-0.319880,1.319880
1019,73,1,1,-0.296276,1.296276
1019,74,1,1,-0.273095,1.273095
1019,75,1,1,-0.250328,1.250328
1019,76,3,-1,-0.835471,-0.164529
1019,77,1,1,-0.227969,1.227969
1019,78,1,1,-0.206009,1.206009
1019,79,3,0,-0.838413,0.838413
1019,80,1,1,-0.184442,1.184442
1019,81,3,0,-0.823420,0.823420
1019,82,3,-1,-0.808695,-0.191305
1019,83,1,1,-0.163261,1.163261
1019,84,3,-1,-0.812116,-0.187884
1019,85,1,0,-0.142458,0.142458
1019,86,1,1,-0.139910,1.139910
1019,87,3,-1,-0.815476,-0.184524
1019,88,3,0,-0.818776,0.818776
1019,89,3,-1,-0.804133,-0.195867
1019,90,3,1,-0.807636,1.807636
1019,91,1,1,-0.119525,1.119525
1019,92,1,1,-0.099505,1.099505
1019,93,1,1,-0.079843,1.079843
1019,94,3,-1,-0.775310,-0.224690
1019,95,3,-1,-0.779328,-0.220672
1019,96,1,0,-0.060532,0.060532
1019,97,3,-1,-0.783275,-0.216725
1019,98,1,1,-0.059449,1.059449
1019,99,3,-1,-0.787150,-0.212850
1019,100,1,1,-0.040503,1.040503
