subject,trial,slotchoice,reward,ExpectedValue,RPE
1019,1,3,-1,-1.000000,0.000000
1019,2,1,1,-1.000000,2.000000
1019,3,1,1,-0.850476,1.850476
1019,4,2,-1,-1.000000,0.000000
1019,5,3,0,-1.000000,1.000000
1019,6,3,-1,-0.925238,-0.074762
1019,7,3,1,-0.930827,1.930827
1019,8,3,-1,-0.786474,-0.213526
1019,9,1,1,-0.712130,1.712130
1019,10,1,0,-0.584127,0.584127
1019,11,1,1,-0.540457,1.540457
1019,12,2,-1,-1.000000,0.000000
1019,13,1,1,-0.425289,1.425289
1019,14,1,1,-0.318731,1.318731
1019,15,3,0,-0.802438,0.802438
1019,16,3,-1,-0.742446,-0.257554
1019,17,3,1,-0.761701,1.761701
1019,18,1,1,-0.220140,1.220140
1019,19,3,0,-0.629993,0.629993
1019,20,3,1,-0.582893,1.582893
1019,21,1,1,-0.128919,1.128919
1019,22,1,1,-0.044519,1.044519
1019,23,3,0,-0.464552,0.464552
1019,24,1,1,0.033572,0.966428
1019,25,1,0,0.105824,-0.105824
1019,26,1,1,0.097912,0.902088
1019,27,3,-1,-0.429821,-0.570179
1019,28,3,1,-0.472449,1.472449
1019,29,3,0,-0.362366,0.362366
1019,30,3,-1,-0.335274,-0.664726
1019,31,1,1,0.165354,0.834646
1019,32,3,-1,-0.384971,-0.615029
1019,33,3,0,-0.430952,0.430952
1019,34,3,1,-0.398733,1.398733
1019,35,1,1,0.227754,0.772246
1019,36,1,1,0.285489,0.714511
1019,37,3,0,-0.294160,0.294160
1019,38,1,0,0.338907,-0.338907
1019,39,3,-1,-0.272168,-0.727832
1019,40,1,1,0.313570,0.686430
1019,41,3,1,-0.326583,1.326583
1019,42,3,-1,-0.227404,-0.772596
1019,43,3,1,-0.285165,1.285165
1019,44,1,1,0.364889,0.635111
1019,45,3,0,-0.189084,0.189084
1019,46,3,0,-0.174947,0.174947
1019,47,3,-1,-0.161868,-0.838132
1019,48,3,1,-0.224528,1.224528
1019,49,1,0,0.412371,-0.412371
1019,50,1,0,0.381542,-0.381542
1019,51,1,1,0.353017,0.646983
1019,52,1,1,0.401387,0.598613
1019,53,3,0,-0.132980,0.132980
1019,54,3,-1,-0.123038,-0.876962
1019,55,3,0,-0.188602,0.188602
1019,56,3,-1,-0.174501,-0.825499
1019,57,3,-1,-0.236218,-0.763782
1019,58,1,0,0.446140,-0.446140
1019,59,3,0,-0.293320,0.293320
1019,60,1,1,0.412786,0.587214
1019,61,1,1,0.456687,0.543313
1019,62,3,0,-0.271390,0.271390
1019,63,1,0,0.497306,-0.497306
1019,64,1,1,0.460127,0.539873
1019,65,1,0,0.500489,-0.500489
1019,66,1,1,0.463071,0.536929
1019,67,3,0,-0.251101,0.251101
1019,68,1,1,0.503213,0.496787
1019,69,1,1,0.540354,0.459646
1019,70,3,1,-0.232328,1.232328
1019,71,1,1,0.574718,0.425282
1019,72,1,1,0.606513,0.393487
1019,73,1,0,0.635931,-0.635931
1019,74,1,1,0.588388,0.411612
1019,75,3,-1,-0.140196,-0.859804
1019,76,3,0,-0.204477,0.204477
1019,77,1,1,0.619161,0.380839
1019,78,1,1,0.647633,0.352367
1019,79,3,0,-0.189190,0.189190
1019,80,3,1,-0.175046,1.175046
1019,81,1,1,0.673977,0.326023
1019,82,3,-1,-0.087197,-0.912803
1019,83,1,1,0.698351,0.301649
1019,84,1,1,0.720903,0.279097
1019,85,3,1,-0.155440,1.155440
1019,86,3,-1,-0.069057,-0.930943
1019,87,3,0,-0.138656,0.138656
1019,88,1,1,0.741769,0.258231
1019,89,1,1,0.761075,0.238925
1019,90,3,1,-0.128290,1.128290
1019,91,1,1,0.778937,0.221063
1019,92,3,1,-0.043936,1.043936
1019,93,1,1,0.795464,0.204536
1019,94,1,1,0.810756,0.189244
1019,95,3,-1,0.034111,-1.034111
1019,96,3,0,-0.043202,0.043202
1019,97,3,-1,-0.039972,-0.960028
1019,98,1,0,0.824904,-0.824904
1019,99,1,1,0.763233,0.236767
1019,100,3,-1,-0.111746,-0.888254
