subject,trial,slotchoice,reward,ExpectedValue,RPE
2006,1,3,1,-1.000000,2.000000
2006,2,-99,-199,-99.000000,-99.000000
2006,3,1,1,-1.000000,2.000000
2006,4,3,0,-0.931172,0.931172
2006,5,1,1,-0.931172,1.931172
2006,6,3,-1,-0.899127,-0.100873
2006,7,1,1,-0.864713,1.864713
2006,8,1,1,-0.800541,1.800541
2006,9,3,-1,-0.902599,-0.097401
2006,10,3,0,-0.905951,0.905951
2006,11,3,-1,-0.874773,-0.125227
2006,12,3,-1,-0.879083,-0.120917
2006,13,1,1,-0.738578,1.738578
2006,14,3,-1,-0.883244,-0.116756
2006,15,3,0,-0.887262,0.887262
2006,16,3,-1,-0.856728,-0.143272
2006,17,3,1,-0.861659,1.861659
2006,18,1,1,-0.678747,1.678747
2006,19,1,1,-0.620975,1.620975
2006,20,3,-1,-0.797592,-0.202408
2006,21,3,0,-0.804557,0.804557
2006,22,3,-1,-0.776870,-0.223130
2006,23,3,-1,-0.784548,-0.215452
2006,24,3,-1,-0.791963,-0.208037
2006,25,1,1,-0.565191,1.565191
2006,26,3,-1,-0.799122,-0.200878
2006,27,1,0,-0.511327,0.511327
2006,28,1,1,-0.493730,1.493730
2006,29,3,-1,-0.806035,-0.193965
2006,30,-99,-199,-99.000000,-99.000000
2006,31,1,1,-0.442325,1.442325
2006,32,3,-1,-0.812710,-0.187290
2006,33,1,1,-0.392689,1.392689
2006,34,3,0,-0.819156,0.819156
2006,35,3,1,-0.790965,1.790965
2006,36,3,-1,-0.729331,-0.270669
2006,37,3,-1,-0.738646,-0.261354
2006,38,3,-1,-0.747640,-0.252360
2006,39,1,0,-0.344761,0.344761
2006,40,3,-1,-0.756325,-0.243675
2006,41,3,-1,-0.764711,-0.235289
2006,42,-99,-199,-99.000000,-99.000000
2006,43,3,-1,-0.772808,-0.227192
2006,44,1,1,-0.332897,1.332897
2006,45,1,0,-0.287027,0.287027
2006,46,1,0,-0.277149,0.277149
2006,47,1,0,-0.267611,0.267611
2006,48,3,-1,-0.780626,-0.219374
2006,49,1,1,-0.258402,1.258402
2006,50,1,1,-0.215095,1.215095
2006,51,3,-1,-0.788176,-0.211824
2006,52,3,-1,-0.795466,-0.204534
2006,53,1,1,-0.173279,1.173279
2006,54,3,-1,-0.802504,-0.197496
2006,55,-99,-199,-99.000000,-99.000000
2006,56,1,1,-0.132902,1.132902
2006,57,-99,-199,-99.000000,-99.000000
2006,58,1,1,-0.093915,1.093915
2006,59,1,1,-0.056269,1.056269
2006,60,-99,-199,-99.000000,-99.000000
2006,61,1,0,-0.019919,0.019919
2006,62,1,1,-0.019233,1.019233
2006,63,1,1,0.015842,0.984158
2006,64,3,0,-0.809301,0.809301
2006,65,3,0,-0.781450,0.781450
2006,66,1,1,0.049711,0.950289
2006,67,-99,-199,-99.000000,-99.000000
2006,68,1,1,0.082414,0.917586
2006,69,1,1,0.113992,0.886008
2006,70,3,0,-0.754557,0.754557
2006,71,3,0,-0.728590,0.728590
2006,72,3,-1,-0.703516,-0.296484
2006,73,1,1,0.144483,0.855517
2006,74,3,-1,-0.713720,-0.286280
2006,75,3,-1,-0.723572,-0.276428
2006,76,1,1,0.173924,0.826076
2006,77,3,-1,-0.733085,-0.266915
2006,78,1,1,0.202353,0.797647
2006,79,3,-1,-0.742270,-0.257730
2006,80,3,-1,-0.751140,-0.248860
2006,81,1,1,0.229803,0.770197
2006,82,1,1,0.256308,0.743692
2006,83,1,0,0.281902,-0.281902
2006,84,3,0,-0.759704,0.759704
2006,85,3,0,-0.733560,0.733560
2006,86,3,-1,-0.708315,-0.291685
2006,87,3,-1,-0.718353,-0.281647
2006,88,1,1,0.272200,0.727800
2006,89,-99,-199,-99.000000,-99.000000
2006,90,1,1,0.297247,0.702753
2006,91,-99,-199,-99.000000,-99.000000
2006,92,-99,-199,-99.000000,-99.000000
2006,93,1,1,0.321431,0.678569
2006,94,1,0,0.344783,-0.344783
2006,95,-99,-199,-99.000000,-99.000000
2006,96,-99,-199,-99.000000,-99.000000
2006,97,-99,-199,-99.000000,-99.000000
2006,98,3,-1,-0.728045,-0.271955
2006,99,-99,-199,-99.000000,-99.000000
2006,100,1,1,0.332918,0.667082
