subject,trial,slotchoice,reward,ExpectedValue,RPE
1030,1,3,-1,0.000000,-1.000000
1030,2,2,-1,0.000000,-1.000000
1030,3,2,-1,-0.223764,-0.776236
1030,4,-99,-199,-99.000000,-99.000000
1030,5,3,1,-0.223764,1.223764
1030,6,3,0,0.110617,-0.110617
1030,7,-99,-199,-99.000000,-99.000000
1030,8,3,1,0.085865,0.914135
1030,9,-99,-199,-99.000000,-99.000000
1030,10,3,-1,0.335643,-1.335643
1030,11,3,1,0.036775,0.963225
1030,12,3,0,0.299966,-0.299966
1030,13,2,0,-0.397457,0.397457
1030,14,3,0,0.232844,-0.232844
1030,15,3,-1,0.180742,-1.180742
1030,16,3,1,-0.083465,1.083465
1030,17,3,-1,0.212581,-1.212581
1030,18,3,0,-0.058751,0.058751
1030,19,3,-1,-0.042698,-0.957302
1030,20,3,-1,-0.256907,-0.743093
1030,21,1,1,0.000000,1.000000
1030,22,-99,-199,-99.000000,-99.000000
1030,23,1,1,0.273240,0.726760
1030,24,-99,-199,-99.000000,-99.000000
1030,25,3,1,-0.423184,1.423184
1030,26,2,0,-0.288856,0.288856
1030,27,-99,-199,-99.000000,-99.000000
1030,28,3,1,-0.034314,1.034314
1030,29,3,1,0.248301,0.751699
1030,30,3,0,0.453695,-0.453695
1030,31,-99,-199,-99.000000,-99.000000
1030,32,3,-1,0.352175,-1.352175
1030,33,3,1,0.049607,0.950393
1030,34,-99,-199,-99.000000,-99.000000
1030,35,3,-1,0.309292,-1.309292
1030,36,-99,-199,-99.000000,-99.000000
1030,37,3,-1,0.016320,-1.016320
1030,38,-99,-199,-99.000000,-99.000000
1030,39,1,0,0.471819,-0.471819
1030,40,-99,-199,-99.000000,-99.000000
1030,41,3,0,-0.211095,0.211095
1030,42,-99,-199,-99.000000,-99.000000
1030,43,1,1,0.366243,0.633757
1030,44,3,1,-0.153416,1.153416
1030,45,3,-1,0.161743,-1.161743
1030,46,3,0,-0.098213,0.098213
1030,47,3,-1,-0.071377,-0.928623
1030,48,1,1,0.539411,0.460589
1030,49,-99,-199,-99.000000,-99.000000
1030,50,1,1,0.665262,0.334738
1030,51,3,-1,-0.279169,-0.720831
1030,52,3,0,-0.440465,0.440465
1030,53,3,-1,-0.320112,-0.679888
1030,54,3,1,-0.472247,1.472247
1030,55,1,1,0.756726,0.243274
1030,56,3,0,-0.069971,0.069971
1030,57,3,1,-0.050852,1.050852
1030,58,3,0,0.236282,-0.236282
1030,59,-99,-199,-99.000000,-99.000000
1030,60,3,1,0.183411,0.816589
1030,61,3,1,0.406535,0.593465
1030,62,3,-1,0.568693,-1.568693
1030,63,3,-1,0.217677,-1.217677
1030,64,1,1,0.823198,0.176802
1030,65,3,-1,-0.054795,-0.945205
1030,66,1,1,0.871507,0.128493
1030,67,-99,-199,-99.000000,-99.000000
1030,68,3,0,-0.266297,0.266297
1030,69,-99,-199,-99.000000,-99.000000
1030,70,-99,-199,-99.000000,-99.000000
1030,71,3,1,-0.193534,1.193534
1030,72,1,1,0.906616,0.093384
1030,73,1,0,0.932133,-0.932133
1030,74,1,0,0.723555,-0.723555
1030,75,1,1,0.561650,0.438350
1030,76,3,-1,0.132586,-1.132586
1030,77,1,1,0.681424,0.318576
1030,78,1,1,0.768472,0.231528
1030,79,3,-1,-0.120845,-0.879155
1030,80,-99,-199,-99.000000,-99.000000
1030,81,-99,-199,-99.000000,-99.000000
1030,82,3,0,-0.317568,0.317568
1030,83,1,1,0.831735,0.168265
1030,84,-99,-199,-99.000000,-99.000000
1030,85,3,1,-0.230796,1.230796
1030,86,3,0,0.105506,-0.105506
1030,87,3,1,0.081898,0.918102
1030,88,-99,-199,-99.000000,-99.000000
1030,89,3,0,0.332760,-0.332760
1030,90,1,0,0.877711,-0.877711
1030,91,1,1,0.681311,0.318689
1030,92,1,1,0.768390,0.231610
1030,93,1,1,0.831675,0.168325
1030,94,3,0,0.258300,-0.258300
1030,95,3,-1,0.200502,-1.200502
1030,96,3,1,-0.068127,1.068127
1030,97,3,-1,0.223728,-1.223728
1030,98,3,1,-0.050098,1.050098
1030,99,3,0,0.236830,-0.236830
1030,100,1,1,0.877668,0.122332
