subject,trial,slotchoice,reward,ExpectedValue,RPE
1030,1,3,1,0.000000,1.000000
1030,2,1,1,0.000000,1.000000
1030,3,1,1,0.273240,0.726760
1030,4,3,1,0.273240,0.726760
1030,5,2,0,0.000000,0.000000
1030,6,3,1,0.471819,0.528181
1030,7,3,-1,0.616139,-1.616139
1030,8,3,0,0.254506,-0.254506
1030,9,1,1,0.471819,0.528181
1030,10,1,1,0.616139,0.383861
1030,11,1,1,0.721025,0.278975
1030,12,3,0,0.197557,-0.197557
1030,13,1,1,0.797252,0.202748
1030,14,1,0,0.852651,-0.852651
1030,15,2,-1,0.000000,-1.000000
1030,16,3,-1,0.153351,-1.153351
1030,17,3,0,-0.104727,0.104727
1030,18,1,1,0.661859,0.338141
1030,19,3,-1,-0.076112,-0.923888
1030,20,3,1,-0.282844,1.282844
1030,21,1,1,0.754252,0.245748
1030,22,1,1,0.821400,0.178600
1030,23,2,0,-0.223764,0.223764
1030,24,3,0,0.067680,-0.067680
1030,25,1,1,0.870201,0.129799
1030,26,1,0,0.905667,-0.905667
1030,27,3,1,0.052535,0.947465
1030,28,3,-1,0.311420,-1.311420
1030,29,3,-1,0.017972,-1.017972
1030,30,3,0,-0.209813,0.209813
1030,31,1,1,0.703012,0.296988
1030,32,3,-1,-0.152484,-0.847516
1030,33,3,1,-0.342127,1.342127
1030,34,-99,-199,-99.000000,-99.000000
1030,35,1,1,0.784161,0.215839
1030,36,1,0,0.843137,-0.843137
1030,37,3,-1,0.024595,-1.024595
1030,38,3,1,-0.204672,1.204672
1030,39,3,1,0.124492,0.875508
1030,40,1,0,0.654473,-0.654473
1030,41,3,-1,0.363715,-1.363715
1030,42,2,-1,-0.162623,-0.837377
1030,43,3,0,0.058566,-0.058566
1030,44,1,1,0.508026,0.491974
1030,45,3,1,0.045461,0.954539
1030,46,3,1,0.306279,0.693721
1030,47,3,-1,0.495831,-1.495831
1030,48,3,0,0.161118,-0.161118
1030,49,1,1,0.642453,0.357547
1030,50,1,1,0.740149,0.259851
1030,51,1,1,0.811150,0.188850
1030,52,1,1,0.862752,0.137248
1030,53,-99,-199,-99.000000,-99.000000
1030,54,3,-1,0.125066,-1.125066
1030,55,3,-1,-0.126683,-0.873317
1030,56,2,-1,-0.349997,-0.650003
1030,57,3,0,-0.322100,0.322100
1030,58,3,0,-0.234089,0.234089
1030,59,3,-1,-0.170127,-0.829873
1030,60,1,0,0.900253,-0.900253
1030,61,1,1,0.698809,0.301191
1030,62,3,1,-0.355822,1.355822
1030,63,1,1,0.781107,0.218893
1030,64,1,1,0.840917,0.159083
1030,65,1,1,0.884385,0.115615
1030,66,1,1,0.915975,0.084025
1030,67,3,0,0.014642,-0.014642
1030,68,3,-1,0.011366,-1.011366
1030,69,1,1,0.938934,0.061066
1030,70,-99,-199,-99.000000,-99.000000
1030,71,1,1,0.955620,0.044380
1030,72,-99,-199,-99.000000,-99.000000
1030,73,1,1,0.967746,0.032254
1030,74,1,1,0.976559,0.023441
1030,75,3,1,-0.214941,1.214941
1030,76,3,1,0.117029,0.882971
1030,77,1,1,0.982964,0.017036
1030,78,1,0,0.987619,-0.987619
1030,79,3,0,0.358291,-0.358291
1030,80,3,-1,0.278119,-1.278119
1030,81,1,0,0.766626,-0.766626
1030,82,-99,-199,-99.000000,-99.000000
1030,83,1,1,0.595083,0.404917
1030,84,1,1,0.705722,0.294278
1030,85,-99,-199,-99.000000,-99.000000
1030,86,3,-1,-0.007878,-0.992122
1030,87,3,-1,-0.229878,-0.770122
1030,88,1,1,0.786131,0.213869
1030,89,1,1,0.844568,0.155432
1030,90,3,1,-0.402204,1.402204
1030,91,-99,-199,-99.000000,-99.000000
1030,92,3,1,-0.019066,1.019066
1030,93,1,1,0.887038,0.112962
1030,94,1,1,0.917904,0.082096
1030,95,3,-1,0.259383,-1.259383
1030,96,-99,-199,-99.000000,-99.000000
1030,97,3,-1,-0.022421,-0.977579
1030,98,1,0,0.940336,-0.940336
1030,99,1,1,0.729923,0.270077
1030,100,3,0,-0.241168,0.241168
