subject,trial,slotchoice,reward,ExpectedValue,RPE
1020,1,3,1,0.000000,1.000000
1020,2,3,-1,0.273240,-1.273240
1020,3,3,0,-0.011665,0.011665
1020,4,1,0,0.000000,0.000000
1020,5,2,-1,0.000000,-1.000000
1020,6,3,-1,-0.008478,-0.991522
1020,7,3,1,-0.230344,1.230344
1020,8,3,1,0.105834,0.894166
1020,9,3,0,0.350156,-0.350156
1020,10,1,1,0.000000,1.000000
1020,11,2,-1,-0.223764,-0.776236
1020,12,1,1,0.273240,0.726760
1020,13,1,1,0.471819,0.528181
1020,14,1,1,0.616139,0.383861
1020,15,3,1,0.271804,0.728196
1020,16,1,0,0.721025,-0.721025
1020,17,1,1,0.559686,0.440314
1020,18,1,1,0.679997,0.320003
1020,19,1,1,0.767435,0.232565
1020,20,1,1,0.830981,0.169019
1020,21,3,0,0.470776,-0.470776
1020,22,1,1,0.877163,0.122837
1020,23,3,1,0.365433,0.634567
1020,24,1,0,0.910727,-0.910727
1020,25,3,1,0.538822,0.461178
1020,26,3,-1,0.664834,-1.664834
1020,27,3,-1,0.292305,-1.292305
1020,28,3,0,0.003134,-0.003134
1020,29,1,1,0.706940,0.293060
1020,30,2,-1,-0.397457,-0.602543
1020,31,1,0,0.787015,-0.787015
1020,32,3,-1,0.002433,-1.002433
1020,33,1,1,0.610910,0.389090
1020,34,3,0,-0.221875,0.221875
1020,35,1,1,0.717225,0.282775
1020,36,1,1,0.794490,0.205510
1020,37,3,0,-0.161250,0.161250
1020,38,3,-1,-0.117190,-0.882810
1020,39,3,-1,-0.314731,-0.685269
1020,40,3,-1,-0.468069,-0.531931
1020,41,1,1,0.850644,0.149356
1020,42,-99,-199,-99.000000,-99.000000
1020,43,1,1,0.891454,0.108546
1020,44,1,0,0.921113,-0.921113
1020,45,1,1,0.715001,0.284999
1020,46,3,-1,-0.587096,-0.412904
1020,47,2,-1,-0.532284,-0.467716
1020,48,1,1,0.792874,0.207126
1020,49,1,1,0.849469,0.150531
1020,50,1,0,0.890600,-0.890600
1020,51,1,1,0.691316,0.308684
1020,52,1,1,0.775661,0.224339
1020,53,1,1,0.836959,0.163041
1020,54,3,1,-0.679489,1.679489
1020,55,1,1,0.881508,0.118492
1020,56,3,1,-0.220586,1.220586
1020,57,3,1,0.112926,0.887074
1020,58,3,-1,0.355310,-1.355310
1020,59,1,1,0.913885,0.086115
1020,60,1,1,0.937415,0.062585
1020,61,3,-1,0.052041,-1.052041
1020,62,1,1,0.954516,0.045484
1020,63,3,1,-0.183368,1.183368
1020,64,1,0,0.966944,-0.966944
1020,65,3,0,0.139975,-0.139975
1020,66,3,0,0.108654,-0.108654
1020,67,3,0,0.084341,-0.084341
1020,68,3,-1,0.065469,-1.065469
1020,69,1,1,0.750577,0.249423
1020,70,2,-1,-0.636942,-0.363058
1020,71,3,1,-0.172944,1.172944
1020,72,3,0,0.147550,-0.147550
1020,73,3,0,0.114534,-0.114534
1020,74,3,-1,0.088905,-1.088905
1020,75,1,1,0.818729,0.181271
1020,76,1,0,0.868260,-0.868260
1020,77,1,1,0.673975,0.326025
1020,78,1,1,0.763058,0.236942
1020,79,1,1,0.827800,0.172200
1020,80,3,1,-0.154752,1.154752
1020,81,1,1,0.874852,0.125148
1020,82,3,0,0.160772,-0.160772
1020,83,1,1,0.909047,0.090953
1020,84,-99,-199,-99.000000,-99.000000
1020,85,3,0,0.124797,-0.124797
1020,86,1,0,0.933899,-0.933899
1020,87,3,0,0.096872,-0.096872
1020,88,3,-1,0.075196,-1.075196
1020,89,1,1,0.724926,0.275074
1020,90,3,1,-0.165394,1.165394
1020,91,3,1,0.153038,0.846962
1020,92,3,1,0.384461,0.615539
1020,93,3,-1,0.552651,-1.552651
1020,94,1,1,0.800087,0.199913
1020,95,3,-1,0.205224,-1.205224
1020,96,-99,-199,-99.000000,-99.000000
1020,97,3,0,-0.064461,0.064461
1020,98,1,1,0.854711,0.145289
1020,99,1,1,0.894410,0.105590
1020,100,1,1,0.923261,0.076739
